CVE,In JSON,In Benchmark,JSON CWEs,Benchmark CWEs,Matched CWEs,Only in JSON,Only in Benchmark,Has Match,Exact Match,Precision,Recall,F1 Score
CVE-2021-23937,True,True,CWE-201,CWE-201,CWE-201,,,True,True,1.0,1.0,1.0
CVE-2021-23993,True,True,CWE-347,CWE-347,CWE-347,,,True,True,1.0,1.0,1.0
CVE-2021-24000,True,True,CWE-362,CWE-362,CWE-362,,,True,True,1.0,1.0,1.0
CVE-2021-24018,True,True,CWE-124,CWE-124,CWE-124,,,True,True,1.0,1.0,1.0
CVE-2021-24209,True,True,CWE-96;CWE-20,CWE-96;CWE-20,,CWE-96;CWE-20,CWE-96;CWE-20,False,False,0.0,0.0,0
CVE-2021-24410,True,True,CWE-352;CWE-79,CWE-352;CWE-79,,CWE-352;CWE-79,CWE-352;CWE-79,False,False,0.0,0.0,0
CVE-2021-24775,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-24831,True,True,CWE-425,CWE-425,CWE-425,,,True,True,1.0,1.0,1.0
CVE-2021-24859,True,True,CWE-266,CWE-266,CWE-266,,,True,True,1.0,1.0,1.0
CVE-2021-24868,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-24881,True,True,CWE-285;CWE-287,CWE-287;CWE-285,,CWE-285;CWE-287,CWE-287;CWE-285,False,False,0.0,0.0,0
CVE-2021-24890,True,True,CWE-425;CWE-352;CWE-96;CWE-20,CWE-96;CWE-352;CWE-20;CWE-425,,CWE-425;CWE-352;CWE-96;CWE-20,CWE-96;CWE-352;CWE-20;CWE-425,False,False,0.0,0.0,0
CVE-2021-24917,True,True,CWE-863,CWE-863,CWE-863,,,True,True,1.0,1.0,1.0
CVE-2021-24942,True,True,CWE-138;CWE-94,CWE-138;CWE-94,,CWE-138;CWE-94,CWE-138;CWE-94,False,False,0.0,0.0,0
CVE-2021-24998,True,True,CWE-330,CWE-330,CWE-330,,,True,True,1.0,1.0,1.0
CVE-2021-25004,True,True,CWE-552,CWE-552,CWE-552,,,True,True,1.0,1.0,1.0
CVE-2021-25116,True,True,CWE-862;CWE-352,CWE-352;CWE-862,,CWE-862;CWE-352,CWE-352;CWE-862,False,False,0.0,0.0,0
CVE-2021-25263,True,True,CWE-732,CWE-732,CWE-732,,,True,True,1.0,1.0,1.0
CVE-2021-25292,True,True,CWE-1333,CWE-1333,CWE-1333,,,True,True,1.0,1.0,1.0
CVE-2021-25326,True,True,CWE-352;CWE-79,CWE-352;CWE-79,,CWE-352;CWE-79,CWE-352;CWE-79,False,False,0.0,0.0,0
CVE-2021-25354,True,True,CWE-285,CWE-285,CWE-285,,,True,True,1.0,1.0,1.0
CVE-2021-25380,True,True,CWE-755,CWE-755,CWE-755,,,True,True,1.0,1.0,1.0
CVE-2021-25392,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-25510,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-25512,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-25516,True,True,CWE-703,CWE-703,CWE-703,,,True,True,1.0,1.0,1.0
CVE-2021-25517,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-25519,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-25527,True,True,CWE-926,CWE-926,CWE-926,,,True,True,1.0,1.0,1.0
CVE-2021-25648,True,True,CWE-602,CWE-602,CWE-602,,,True,True,1.0,1.0,1.0
CVE-2021-25735,True,True,CWE-372,CWE-372,CWE-372,,,True,True,1.0,1.0,1.0
CVE-2021-25745,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-25761,True,True,CWE-328,CWE-328,CWE-328,,,True,True,1.0,1.0,1.0
CVE-2021-25763,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2021-25863,True,True,CWE-1393,CWE-1393,CWE-1393,,,True,True,1.0,1.0,1.0
CVE-2021-25912,True,True,CWE-1321,CWE-1321,CWE-1321,,,True,True,1.0,1.0,1.0
CVE-2021-25913,True,True,CWE-1321,CWE-1321,CWE-1321,,,True,True,1.0,1.0,1.0
CVE-2021-25914,True,True,CWE-1321,CWE-1321,CWE-1321,,,True,True,1.0,1.0,1.0
CVE-2021-25916,True,True,CWE-1321,CWE-1321,CWE-1321,,,True,True,1.0,1.0,1.0
CVE-2021-25927,True,True,CWE-1321,CWE-1321,CWE-1321,,,True,True,1.0,1.0,1.0
CVE-2021-25928,True,True,CWE-1321,CWE-1321,CWE-1321,,,True,True,1.0,1.0,1.0
CVE-2021-25941,True,True,CWE-1321,CWE-1321,CWE-1321,,,True,True,1.0,1.0,1.0
CVE-2021-25943,True,True,CWE-1321,CWE-1321,CWE-1321,,,True,True,1.0,1.0,1.0
CVE-2021-25944,True,True,CWE-1321,CWE-1321,CWE-1321,,,True,True,1.0,1.0,1.0
CVE-2021-25946,True,True,CWE-1321,CWE-1321,CWE-1321,,,True,True,1.0,1.0,1.0
CVE-2021-25947,True,True,CWE-1321,CWE-1321,CWE-1321,,,True,True,1.0,1.0,1.0
CVE-2021-25953,True,True,CWE-1321,CWE-1321,CWE-1321,,,True,True,1.0,1.0,1.0
CVE-2021-25971,True,True,CWE-248,CWE-248,CWE-248,,,True,True,1.0,1.0,1.0
CVE-2021-26085,True,True,CWE-425,CWE-425,CWE-425,,,True,True,1.0,1.0,1.0
CVE-2021-26099,True,True,CWE-325,CWE-325,CWE-325,,,True,True,1.0,1.0,1.0
CVE-2021-26112,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-26113,True,True,CWE-760,CWE-760,CWE-760,,,True,True,1.0,1.0,1.0
CVE-2021-26251,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-26252,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-26257,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-26259,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-26314,True,True,CWE-208,CWE-208,CWE-208,,,True,True,1.0,1.0,1.0
CVE-2021-26316,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-26341,True,True,CWE-1342,CWE-1342,CWE-1342,,,True,True,1.0,1.0,1.0
CVE-2021-26347,True,True,CWE-1284;CWE-190,CWE-1284;CWE-190,,CWE-1284;CWE-190,CWE-1284;CWE-190,False,False,0.0,0.0,0
CVE-2021-26350,True,True,CWE-367,CWE-367,CWE-367,,,True,True,1.0,1.0,1.0
CVE-2021-26351,True,True,CWE-1285;CWE-119,CWE-119;CWE-1285,,CWE-1285;CWE-119,CWE-119;CWE-1285,False,False,0.0,0.0,0
CVE-2021-26369,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-26370,True,True,CWE-1285,CWE-1285,CWE-1285,,,True,True,1.0,1.0,1.0
CVE-2021-26373,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-26378,True,True,CWE-119;CWE-20,CWE-20;CWE-119,,CWE-119;CWE-20,CWE-20;CWE-119,False,False,0.0,0.0,0
CVE-2021-26384,True,True,CWE-787;CWE-125,CWE-125;CWE-787,,CWE-787;CWE-125,CWE-125;CWE-787,False,False,0.0,0.0,0
CVE-2021-26386,True,True,CWE-787,CWE-787,CWE-787,,,True,True,1.0,1.0,1.0
CVE-2021-26388,True,True,CWE-125,CWE-125,CWE-125,,,True,True,1.0,1.0,1.0
CVE-2021-26398,True,True,CWE-787;CWE-20,CWE-20;CWE-787,,CWE-787;CWE-20,CWE-20;CWE-787,False,False,0.0,0.0,0
CVE-2021-26404,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-26407,True,True,CWE-1204,CWE-1204,CWE-1204,,,True,True,1.0,1.0,1.0
CVE-2021-26567,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-26613,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-26617,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-26618,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-26622,True,True,CWE-1336;CWE-20,CWE-20;CWE-1336,,CWE-1336;CWE-20,CWE-20;CWE-1336,False,False,0.0,0.0,0
CVE-2021-26624,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-26634,True,True,CWE-89;CWE-434,CWE-89;CWE-434,,CWE-89;CWE-434,CWE-89;CWE-434,False,False,0.0,0.0,0
CVE-2021-26635,True,True,CWE-843;CWE-121,CWE-843;CWE-121,,CWE-843;CWE-121,CWE-843;CWE-121,False,False,0.0,0.0,0
CVE-2021-26637,True,True,CWE-306;CWE-862,CWE-306;CWE-862,,CWE-306;CWE-862,CWE-306;CWE-862,False,False,0.0,0.0,0
CVE-2021-26638,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2021-26639,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-26726,True,True,CWE-330,CWE-330,CWE-330,,,True,True,1.0,1.0,1.0
CVE-2021-26727,True,True,CWE-121;CWE-77,CWE-77;CWE-121,,CWE-121;CWE-77,CWE-77;CWE-121,False,False,0.0,0.0,0
CVE-2021-26728,True,True,CWE-121;CWE-77,CWE-77;CWE-121,,CWE-121;CWE-77,CWE-77;CWE-121,False,False,0.0,0.0,0
CVE-2021-26729,True,True,CWE-121;CWE-77,CWE-77;CWE-121,,CWE-121;CWE-77,CWE-77;CWE-121,False,False,0.0,0.0,0
CVE-2021-26730,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-26731,True,True,CWE-121;CWE-77,CWE-77;CWE-121,,CWE-121;CWE-77,CWE-77;CWE-121,False,False,0.0,0.0,0
CVE-2021-26732,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2021-26733,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2021-26813,True,True,CWE-1333,CWE-1333,CWE-1333,,,True,True,1.0,1.0,1.0
CVE-2021-27291,True,True,CWE-1333,CWE-1333,CWE-1333,,,True,True,1.0,1.0,1.0
CVE-2021-27420,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-27424,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-27446,True,True,CWE-94,CWE-94,CWE-94,,,True,True,1.0,1.0,1.0
CVE-2021-27450,True,True,CWE-326,CWE-326,CWE-326,,,True,True,1.0,1.0,1.0
CVE-2021-27499,True,True,CWE-1204,CWE-1204,CWE-1204,,,True,True,1.0,1.0,1.0
CVE-2021-27756,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2021-27761,True,True,CWE-326,CWE-326,CWE-326,,,True,True,1.0,1.0,1.0
CVE-2021-27764,True,True,CWE-614;CWE-1004,CWE-614;CWE-1004,,CWE-614;CWE-1004,CWE-614;CWE-1004,False,False,0.0,0.0,0
CVE-2021-27770,True,True,CWE-472,CWE-472,CWE-472,,,True,True,1.0,1.0,1.0
CVE-2021-27779,True,True,CWE-311,CWE-311,CWE-311,,,True,True,1.0,1.0,1.0
CVE-2021-27783,True,True,CWE-311,CWE-311,CWE-311,,,True,True,1.0,1.0,1.0
CVE-2021-27785,True,True,CWE-522,CWE-522,CWE-522,,,True,True,1.0,1.0,1.0
CVE-2021-27885,True,True,CWE-352,CWE-352,CWE-352,,,True,True,1.0,1.0,1.0
CVE-2021-28052,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-28092,True,True,CWE-1333,CWE-1333,CWE-1333,,,True,True,1.0,1.0,1.0
CVE-2021-28099,True,True,CWE-330,CWE-330,CWE-330,,,True,True,1.0,1.0,1.0
CVE-2021-28112,True,True,CWE-489,CWE-489,CWE-489,,,True,True,1.0,1.0,1.0
CVE-2021-28147,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2021-28152,True,True,CWE-1393,CWE-1393,CWE-1393,,,True,True,1.0,1.0,1.0
CVE-2021-28237,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-28277,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-28278,True,True,CWE-122,CWE-122,CWE-122,,,True,True,1.0,1.0,1.0
CVE-2021-28310,True,True,CWE-787,CWE-787,CWE-787,,,True,True,1.0,1.0,1.0
CVE-2021-28498,True,True,CWE-256,CWE-256,CWE-256,,,True,True,1.0,1.0,1.0
CVE-2021-28510,True,True,CWE-1284,CWE-1284,CWE-1284,,,True,True,1.0,1.0,1.0
CVE-2021-28633,True,True,CWE-379,CWE-379,CWE-379,,,True,True,1.0,1.0,1.0
CVE-2021-28655,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-28689,True,True,CWE-1342,CWE-1342,CWE-1342,,,True,True,1.0,1.0,1.0
CVE-2021-28714,True,True,CWE-789,CWE-789,CWE-789,,,True,True,1.0,1.0,1.0
CVE-2021-28715,True,True,CWE-789,CWE-789,CWE-789,,,True,True,1.0,1.0,1.0
CVE-2021-28809,True,True,CWE-306,CWE-306,CWE-306,,,True,True,1.0,1.0,1.0
CVE-2021-28918,True,True,CWE-1389,CWE-1389,CWE-1389,,,True,True,1.0,1.0,1.0
CVE-2021-28953,True,True,CWE-427,CWE-427,CWE-427,,,True,True,1.0,1.0,1.0
CVE-2021-28965,True,True,CWE-777,CWE-777,CWE-777,,,True,True,1.0,1.0,1.0
CVE-2021-29424,True,True,CWE-1389,CWE-1389,CWE-1389,,,True,True,1.0,1.0,1.0
CVE-2021-29468,True,True,CWE-1289;CWE-41,CWE-1289;CWE-41,,CWE-1289;CWE-41,CWE-1289;CWE-41,False,False,0.0,0.0,0
CVE-2021-29568,True,True,CWE-476;CWE-20,CWE-20;CWE-476,,CWE-476;CWE-20,CWE-20;CWE-476,False,False,0.0,0.0,0
CVE-2021-29662,True,True,CWE-1389,CWE-1389,CWE-1389,,,True,True,1.0,1.0,1.0
CVE-2021-29704,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2021-29722,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2021-29723,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2021-29750,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2021-29845,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-29846,True,True,CWE-613,CWE-613,CWE-613,,,True,True,1.0,1.0,1.0
CVE-2021-29854,True,True,CWE-79;CWE-384;CWE-20,CWE-384;CWE-20;CWE-79,,CWE-79;CWE-384;CWE-20,CWE-384;CWE-20;CWE-79,False,False,0.0,0.0,0
CVE-2021-29894,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2021-30028,True,True,CWE-1393,CWE-1393,CWE-1393,,,True,True,1.0,1.0,1.0
CVE-2021-30116,True,True,CWE-522,CWE-522,CWE-522,,,True,True,1.0,1.0,1.0
CVE-2021-30144,True,True,CWE-425,CWE-425,CWE-425,,,True,True,1.0,1.0,1.0
CVE-2021-3020,True,True,CWE-250,CWE-250,CWE-250,,,True,True,1.0,1.0,1.0
CVE-2021-30262,True,True,CWE-416,CWE-416,CWE-416,,,True,True,1.0,1.0,1.0
CVE-2021-30267,True,True,CWE-190;CWE-119;CWE-20,CWE-20;CWE-190;CWE-119,,CWE-190;CWE-119;CWE-20,CWE-20;CWE-190;CWE-119,False,False,0.0,0.0,0
CVE-2021-30278,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-30285,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-30289,True,True,CWE-119;CWE-20,CWE-20;CWE-119,,CWE-119;CWE-20,CWE-20;CWE-119,False,False,0.0,0.0,0
CVE-2021-30311,True,True,CWE-122;CWE-129,CWE-122;CWE-129,,CWE-122;CWE-129,CWE-122;CWE-129,False,False,0.0,0.0,0
CVE-2021-30314,True,True,CWE-200,CWE-200,CWE-200,,,True,True,1.0,1.0,1.0
CVE-2021-30338,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-30342,True,True,CWE-367,CWE-367,CWE-367,,,True,True,1.0,1.0,1.0
CVE-2021-30343,True,True,CWE-367,CWE-367,CWE-367,,,True,True,1.0,1.0,1.0
CVE-2021-30344,True,True,CWE-285,CWE-285,CWE-285,,,True,True,1.0,1.0,1.0
CVE-2021-30347,True,True,CWE-367,CWE-367,CWE-367,,,True,True,1.0,1.0,1.0
CVE-2021-30349,True,True,CWE-787;CWE-284,CWE-284;CWE-787,,CWE-787;CWE-284,CWE-284;CWE-787,False,False,0.0,0.0,0
CVE-2021-30350,True,True,CWE-1284;CWE-787,CWE-1284;CWE-787,,CWE-1284;CWE-787,CWE-1284;CWE-787,False,False,0.0,0.0,0
CVE-2021-30538,True,True,CWE-863,CWE-863,CWE-863,,,True,True,1.0,1.0,1.0
CVE-2021-30539,True,True,CWE-863,CWE-863,CWE-863,,,True,True,1.0,1.0,1.0
CVE-2021-30589,True,True,CWE-20;CWE-116,CWE-20;CWE-116,,CWE-20;CWE-116,CWE-20;CWE-116,False,False,0.0,0.0,0
CVE-2021-30713,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-30900,True,True,CWE-787;CWE-20,CWE-20;CWE-787,,CWE-787;CWE-20,CWE-20;CWE-787,False,False,0.0,0.0,0
CVE-2021-30947,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2021-30982,True,True,CWE-362,CWE-362,CWE-362,,,True,True,1.0,1.0,1.0
CVE-2021-30983,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-30988,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2021-31001,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2021-31010,True,True,CWE-502;CWE-20,CWE-20;CWE-502,,CWE-502;CWE-20,CWE-20;CWE-502,False,False,0.0,0.0,0
CVE-2021-31249,True,True,CWE-93,CWE-93,CWE-93,,,True,True,1.0,1.0,1.0
CVE-2021-31362,True,True,CWE-693,CWE-693,CWE-693,,,True,True,1.0,1.0,1.0
CVE-2021-31370,True,True,CWE-184,CWE-184,CWE-184,,,True,True,1.0,1.0,1.0
CVE-2021-31379,True,True,CWE-696,CWE-696,CWE-696,,,True,True,1.0,1.0,1.0
CVE-2021-31477,True,True,CWE-259,CWE-259,CWE-259,,,True,True,1.0,1.0,1.0
CVE-2021-31556,True,True,CWE-1284,CWE-1284,CWE-1284,,,True,True,1.0,1.0,1.0
CVE-2021-31562,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2021-31573,True,True,CWE-77,CWE-77,CWE-77,,,True,True,1.0,1.0,1.0
CVE-2021-31574,True,True,CWE-77,CWE-77,CWE-77,,,True,True,1.0,1.0,1.0
CVE-2021-31575,True,True,CWE-77,CWE-77,CWE-77,,,True,True,1.0,1.0,1.0
CVE-2021-31576,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-31577,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-31578,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-31676,True,True,CWE-79,CWE-79,CWE-79,,,True,True,1.0,1.0,1.0
CVE-2021-3172,True,True,CWE-799,CWE-799,CWE-799,,,True,True,1.0,1.0,1.0
CVE-2021-31797,True,True,CWE-331;CWE-362,CWE-362;CWE-331,,CWE-331;CWE-362,CWE-362;CWE-331,False,False,0.0,0.0,0
CVE-2021-31814,True,True,CWE-306,CWE-306,CWE-306,,,True,True,1.0,1.0,1.0
CVE-2021-31876,True,True,CWE-863,CWE-863,CWE-863,,,True,True,1.0,1.0,1.0
CVE-2021-31884,True,True,CWE-170;CWE-119,CWE-170;CWE-119,,CWE-170;CWE-119,CWE-170;CWE-119,False,False,0.0,0.0,0
CVE-2021-31898,True,True,CWE-319,CWE-319,CWE-319,,,True,True,1.0,1.0,1.0
CVE-2021-31955,True,True,CWE-201,CWE-201,CWE-201,,,True,True,1.0,1.0,1.0
CVE-2021-31956,True,True,CWE-191;CWE-787,CWE-191;CWE-787,,CWE-191;CWE-787,CWE-191;CWE-787,False,False,0.0,0.0,0
CVE-2021-31979,True,True,CWE-119,CWE-119,CWE-119,,,True,True,1.0,1.0,1.0
CVE-2021-32010,True,True,CWE-326,CWE-326,CWE-326,,,True,True,1.0,1.0,1.0
CVE-2021-32040,True,True,CWE-121;CWE-20,CWE-20;CWE-121,,CWE-121;CWE-20,CWE-20;CWE-121,False,False,0.0,0.0,0
CVE-2021-32066,True,True,CWE-755,CWE-755,CWE-755,,,True,True,1.0,1.0,1.0
CVE-2021-32435,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-32504,True,True,CWE-862,CWE-862,CWE-862,,,True,True,1.0,1.0,1.0
CVE-2021-32506,True,True,CWE-36,CWE-36,CWE-36,,,True,True,1.0,1.0,1.0
CVE-2021-32528,True,True,CWE-205,CWE-205,CWE-205,,,True,True,1.0,1.0,1.0
CVE-2021-32545,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-32586,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-32591,True,True,CWE-325,CWE-325,CWE-325,,,True,True,1.0,1.0,1.0
CVE-2021-32593,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2021-32648,True,True,CWE-480;CWE-863,CWE-863;CWE-480,,CWE-480;CWE-863,CWE-863;CWE-480,False,False,0.0,0.0,0
CVE-2021-32697,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-32777,True,True,CWE-551,CWE-551,CWE-551,,,True,True,1.0,1.0,1.0
CVE-2021-32845,True,True,CWE-787;CWE-908;CWE-252,CWE-252;CWE-787;CWE-908,,CWE-787;CWE-908;CWE-252,CWE-252;CWE-787;CWE-908,False,False,0.0,0.0,0
CVE-2021-32846,True,True,CWE-394,CWE-394,CWE-394,,,True,True,1.0,1.0,1.0
CVE-2021-32941,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-32945,True,True,CWE-326,CWE-326,CWE-326,,,True,True,1.0,1.0,1.0
CVE-2021-32964,True,True,CWE-23,CWE-23,CWE-23,,,True,True,1.0,1.0,1.0
CVE-2021-32970,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-32974,True,True,CWE-78;CWE-20,CWE-20;CWE-78,,CWE-78;CWE-20,CWE-20;CWE-78,False,False,0.0,0.0,0
CVE-2021-32977,True,True,CWE-347,CWE-347,CWE-347,,,True,True,1.0,1.0,1.0
CVE-2021-32997,True,True,CWE-916,CWE-916,CWE-916,,,True,True,1.0,1.0,1.0
CVE-2021-33018,True,True,CWE-327,CWE-327,CWE-327,,,True,True,1.0,1.0,1.0
CVE-2021-33019,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-33020,True,True,CWE-324,CWE-324,CWE-324,,,True,True,1.0,1.0,1.0
CVE-2021-3305,True,True,CWE-426,CWE-426,CWE-426,,,True,True,1.0,1.0,1.0
CVE-2021-33061,True,True,CWE-691,CWE-691,CWE-691,,,True,True,1.0,1.0,1.0
CVE-2021-33076,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2021-33079,True,True,CWE-693,CWE-693,CWE-693,,,True,True,1.0,1.0,1.0
CVE-2021-33081,True,True,CWE-693,CWE-693,CWE-693,,,True,True,1.0,1.0,1.0
CVE-2021-33104,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2021-33108,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-33110,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-33113,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-33114,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-33115,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-33126,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2021-33128,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2021-33150,True,True,CWE-1313,CWE-1313,CWE-1313,,,True,True,1.0,1.0,1.0
CVE-2021-33155,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-33159,True,True,CWE-287,CWE-287,CWE-287,,,True,True,1.0,1.0,1.0
CVE-2021-33164,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2021-33318,True,True,CWE-918;CWE-1389,CWE-1389;CWE-918,,CWE-918;CWE-1389,CWE-1389;CWE-918,False,False,0.0,0.0,0
CVE-2021-33360,True,True,CWE-138;CWE-78,CWE-78;CWE-138,,CWE-138;CWE-78,CWE-78;CWE-138,False,False,0.0,0.0,0
CVE-2021-33437,True,True,CWE-401,CWE-401,CWE-401,,,True,True,1.0,1.0,1.0
CVE-2021-33438,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-33443,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-33448,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-33456,True,True,CWE-476,CWE-476,CWE-476,,,True,True,1.0,1.0,1.0
CVE-2021-33498,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-33499,True,True,CWE-20,CWE-20,CWE-20,,,True,True,1.0,1.0,1.0
CVE-2021-33502,True,True,CWE-1333,CWE-1333,CWE-1333,,,True,True,1.0,1.0,1.0
CVE-2021-33504,True,True,CWE-284,CWE-284,CWE-284,,,True,True,1.0,1.0,1.0
CVE-2021-33545,True,True,CWE-121,CWE-121,CWE-121,,,True,True,1.0,1.0,1.0
CVE-2021-33582,True,True,CWE-407,CWE-407,CWE-407,,,True,True,1.0,1.0,1.0
CVE-2021-33604,True,True,CWE-177,CWE-177,CWE-177,,,True,True,1.0,1.0,1.0
CVE-2021-33621,True,True,CWE-113,CWE-113,CWE-113,,,True,True,1.0,1.0,1.0
CVE-2021-33624,True,True,CWE-843;CWE-1342,CWE-1342;CWE-843,,CWE-843;CWE-1342,CWE-1342;CWE-843,False,False,0.0,0.0,0
